icao24;callsign;estDepartureAirport;estArrivalAirport;firstSeen_dt;lastSeen_dt;fecha_salida;hora_salida;dia_semana;mes;anio;duracion_minutos
80155a;IGO5694 ;;VIDP;2024-01-29 12:00:44;2024-01-29 12:58:25;2024-01-29;12;Monday;1;2024;57,68333333333333
8880a1;HVN182  ;;VVGL;2024-01-29 12:04:05;2024-01-29 12:27:28;2024-01-29;12;Monday;1;2024;23,383333333333333
a43ee8;UAL874  ;RJAA;;2024-01-29 12:21:04;2024-01-29 12:46:50;2024-01-29;12;Monday;1;2024;25,766666666666666
ad14a3;AAL2536 ;KMIA;;2024-01-29 12:07:42;2024-01-29 12:25:58;2024-01-29;12;Monday;1;2024;18,266666666666666
3004b9;IEDLO   ;LIMC;LIML;2024-01-29 12:32:47;2024-01-29 12:51:47;2024-01-29;12;Monday;1;2024;19,0
44082b;AUA757J ;LOWW;;2024-01-29 12:03:32;2024-01-29 12:35:19;2024-01-29;12;Monday;1;2024;31,78333333333333
845be4;JJP588  ;RJFF;RJGG;2024-01-29 12:02:00;2024-01-29 12:54:11;2024-01-29;12;Monday;1;2024;52,18333333333333
48c9e2;SPTPC   ;EPBC;EPBC;2024-01-29 12:28:37;2024-01-29 12:57:07;2024-01-29;12;Monday;1;2024;28,5
3e0f76;CHX15   ;EDMS;EDNF;2024-01-29 12:06:30;2024-01-29 12:26:17;2024-01-29;12;Monday;1;2024;19,78333333333333
a8aaa5;SKW3063 ;KDTW;KORD;2024-01-29 12:08:48;2024-01-29 12:54:24;2024-01-29;12;Monday;1;2024;45,6
151dd8;AFL1227 ;UWGG;;2024-01-29 12:24:04;2024-01-29 12:35:03;2024-01-29;12;Monday;1;2024;10,983333333333333
48605b;LIFELN03;EHSE;EHVK;2024-01-29 12:23:12;2024-01-29 12:43:07;2024-01-29;12;Monday;1;2024;19,916666666666668
71c224;JNA660  ;;RKSS;2024-01-29 12:32:03;2024-01-29 12:44:29;2024-01-29;12;Monday;1;2024;12,433333333333334
800c99;IGO7242 ;;VOMM;2024-01-29 12:20:50;2024-01-29 12:52:19;2024-01-29;12;Monday;1;2024;31,48333333333333
a483e0;TRP1    ;KMTN;KANP;2024-01-29 12:48:19;2024-01-29 12:58:27;2024-01-29;12;Monday;1;2024;10,133333333333333
ae06e4;FOXX836 ;;KOGB;2024-01-29 12:22:18;2024-01-29 12:35:59;2024-01-29;12;Monday;1;2024;13,683333333333334
e49d54;PTAVN   ;;SBBP;2024-01-29 12:13:27;2024-01-29 12:35:48;2024-01-29;12;Monday;1;2024;22,35
e80336;SKX5440 ;SPJC;;2024-01-29 12:02:30;2024-01-29 12:18:16;2024-01-29;12;Monday;1;2024;15,766666666666667
0d0ea1;VIV2203 ;;;2024-01-29 12:30:54;2024-01-29 12:50:48;2024-01-29;12;Monday;1;2024;19,9
407b1c;GMA901  ;EGJJ;LFRD;2024-01-29 12:01:58;2024-01-29 12:15:53;2024-01-29;12;Monday;1;2024;13,916666666666666
3cd063;GFD30   ;ETNH;EDHL;2024-01-29 12:19:20;2024-01-29 12:35:54;2024-01-29;12;Monday;1;2024;16,566666666666666
4b8e42;PGT52GJ ;LTFJ;;2024-01-29 12:13:30;2024-01-29 12:35:25;2024-01-29;12;Monday;1;2024;21,916666666666668
3d06ee;DEAWK   ;EHMZ;EBZW;2024-01-29 12:08:16;2024-01-29 12:41:29;2024-01-29;12;Monday;1;2024;33,21666666666667
3e0fe4;CHX42   ;EDHK;EDXR;2024-01-29 12:37:10;2024-01-29 12:48:06;2024-01-29;12;Monday;1;2024;10,933333333333334
78110f;CXA8872 ;;ZGSZ;2024-01-29 12:07:13;2024-01-29 12:28:17;2024-01-29;12;Monday;1;2024;21,066666666666663
3e120b;CHX1    ;ETSF;EDNX;2024-01-29 12:36:48;2024-01-29 12:47:15;2024-01-29;12;Monday;1;2024;10,45
80149c;IGO2176 ;;VIDP;2024-01-29 12:09:39;2024-01-29 12:47:10;2024-01-29;12;Monday;1;2024;37,516666666666666
885307;THA631  ;;VTBS;2024-01-29 12:00:06;2024-01-29 12:36:05;2024-01-29;12;Monday;1;2024;35,983333333333334
7c7b5c;YNI     ;YARS;YPPF;2024-01-29 12:06:09;2024-01-29 12:33:20;2024-01-29;12;Monday;1;2024;27,183333333333334
c07681;N       ;CYLB;;2024-01-29 12:02:51;2024-01-29 12:24:54;2024-01-29;12;Monday;1;2024;22,05
0d0cec;VIV1120 ;MMMX;;2024-01-29 12:00:53;2024-01-29 12:53:44;2024-01-29;12;Monday;1;2024;52,85
44aeef;OOKWO   ;EBZH;EBZH;2024-01-29 12:10:53;2024-01-29 12:53:24;2024-01-29;12;Monday;1;2024;42,516666666666666
48c4d4;SPSGW   ;EPSC;EPPO;2024-01-29 12:02:09;2024-01-29 12:31:19;2024-01-29;12;Monday;1;2024;29,166666666666668
7580a0;GAP2860 ;;RPLL;2024-01-29 12:13:36;2024-01-29 12:50:40;2024-01-29;12;Monday;1;2024;37,06666666666667
80138c;IAD990  ;VOBL;;2024-01-29 12:10:15;2024-01-29 12:28:59;2024-01-29;12;Monday;1;2024;18,73333333333333
a9c097;N7275C  ;K14A;48NC;2024-01-29 12:10:12;2024-01-29 12:28:49;2024-01-29;12;Monday;1;2024;18,616666666666667
aa4953;ENY3815 ;KGRB;KORD;2024-01-29 12:07:53;2024-01-29 12:47:26;2024-01-29;12;Monday;1;2024;39,55
39b807;FHOAH   ;;LSGB;2024-01-29 12:23:46;2024-01-29 12:33:56;2024-01-29;12;Monday;1;2024;10,166666666666666
469934;SEH3TK  ;LGAV;LG56;2024-01-29 12:01:26;2024-01-29 12:26:51;2024-01-29;12;Monday;1;2024;25,416666666666668
4d00d7;LGL84P  ;LFPG;ELLX;2024-01-29 12:15:00;2024-01-29 12:52:58;2024-01-29;12;Monday;1;2024;37,96666666666667
e0a5c7;LVJWG   ;SADF;SUJL;2024-01-29 12:17:55;2024-01-29 12:51:37;2024-01-29;12;Monday;1;2024;33,7
3c4dd7;DLH4NE  ;EPWR;EDDM;2024-01-29 12:06:02;2024-01-29 12:56:35;2024-01-29;12;Monday;1;2024;50,55
4bab48;THY7WQ  ;LTFM;;2024-01-29 12:08:44;2024-01-29 12:35:29;2024-01-29;12;Monday;1;2024;26,75
4cac24;RYR384E ;LEAL;LEZL;2024-01-29 12:06:25;2024-01-29 12:54:59;2024-01-29;12;Monday;1;2024;48,56666666666667
4cadde;ITY1799 ;LIRF;;2024-01-29 12:01:07;2024-01-29 12:31:48;2024-01-29;12;Monday;1;2024;30,683333333333334
e48043;TAM3850 ;SBBR;;2024-01-29 12:26:07;2024-01-29 12:56:57;2024-01-29;12;Monday;1;2024;30,83333333333333
39dd44;CCM42VO ;LFMN;LFKB;2024-01-29 12:25:30;2024-01-29 12:54:42;2024-01-29;12;Monday;1;2024;29,2
47bf10;DOC81   ;EKRS;EKMN;2024-01-29 12:15:37;2024-01-29 12:35:47;2024-01-29;12;Monday;1;2024;20,166666666666668
3ff669;DMXKE   ;EDXD;EDXD;2024-01-29 12:03:54;2024-01-29 12:30:28;2024-01-29;12;Monday;1;2024;26,566666666666663
4855d1;KLM1547 ;EHAM;EGNM;2024-01-29 12:08:04;2024-01-29 12:58:59;2024-01-29;12;Monday;1;2024;50,91666666666666
7804f2;CSZ9957 ;ZGSZ;;2024-01-29 12:01:24;2024-01-29 12:15:41;2024-01-29;12;Monday;1;2024;14,283333333333331
84b5ac;JJP308  ;;RJAA;2024-01-29 12:04:53;2024-01-29 12:53:51;2024-01-29;12;Monday;1;2024;48,96666666666667
aebbcb;SALTY01 ;EDQF;EDQF;2024-01-29 12:35:03;2024-01-29 12:54:00;2024-01-29;12;Monday;1;2024;18,95
c0051b;N       ;CYHU;CYUL;2024-01-29 12:07:44;2024-01-29 12:24:15;2024-01-29;12;Monday;1;2024;16,516666666666666
48b12b;SPMKL   ;;EPRA;2024-01-29 12:40:48;2024-01-29 12:59:29;2024-01-29;12;Monday;1;2024;18,683333333333334
789209;BLVE    ;;VHHH;2024-01-29 12:26:54;2024-01-29 12:58:43;2024-01-29;12;Monday;1;2024;31,816666666666663
851f4e;JTA86   ;;RJBB;2024-01-29 12:26:26;2024-01-29 12:52:38;2024-01-29;12;Monday;1;2024;26,2
a000e4;N1KA    ;KTYS;2AL7;2024-01-29 12:03:56;2024-01-29 12:31:40;2024-01-29;12;Monday;1;2024;27,73333333333333
3ce212;VJH247  ;LSZH;LSZS;2024-01-29 12:03:35;2024-01-29 12:27:10;2024-01-29;12;Monday;1;2024;23,58333333333333
4c01e3;ASL72L  ;LYBE;;2024-01-29 12:36:10;2024-01-29 12:49:56;2024-01-29;12;Monday;1;2024;13,766666666666667
a690fb;GJS4559 ;KALB;KEWR;2024-01-29 12:22:34;2024-01-29 12:56:29;2024-01-29;12;Monday;1;2024;33,916666666666664
e49266;GLO1873 ;SBKP;;2024-01-29 12:27:40;2024-01-29 12:42:55;2024-01-29;12;Monday;1;2024;15,25
407e42;GLLWP   ;EGPJ;EGPJ;2024-01-29 12:35:53;2024-01-29 12:57:57;2024-01-29;12;Monday;1;2024;22,066666666666663
486505;PHAFV   ;;EHHV;2024-01-29 12:29:30;2024-01-29 12:57:55;2024-01-29;12;Monday;1;2024;28,416666666666668
780ac9;CXA8389 ;;;2024-01-29 12:16:39;2024-01-29 12:39:59;2024-01-29;12;Monday;1;2024;23,33333333333333
880844;AIQ3307 ;;VTBD;2024-01-29 12:32:00;2024-01-29 12:45:41;2024-01-29;12;Monday;1;2024;13,683333333333334
abe147;SWA1382 ;KROC;KBWI;2024-01-29 12:02:00;2024-01-29 12:50:54;2024-01-29;12;Monday;1;2024;48,9
e49945;CO18    ;SBYS;SDPY;2024-01-29 12:08:14;2024-01-29 12:53:53;2024-01-29;12;Monday;1;2024;45,65
0d0f17;VIV1322 ;MMMX;;2024-01-29 12:14:37;2024-01-29 12:29:48;2024-01-29;12;Monday;1;2024;15,183333333333334
4406f0;EJU74LD ;EGMC;EHAM;2024-01-29 12:09:30;2024-01-29 12:46:51;2024-01-29;12;Monday;1;2024;37,35
3c4dd4;DLH6PH  ;EDDF;EBBR;2024-01-29 12:09:40;2024-01-29 12:46:51;2024-01-29;12;Monday;1;2024;37,18333333333333
4aaa69;DFL5995 ;ESCM;;2024-01-29 12:08:14;2024-01-29 12:24:10;2024-01-29;12;Monday;1;2024;15,933333333333334
7800c2;CSN5922 ;;;2024-01-29 12:30:51;2024-01-29 12:44:59;2024-01-29;12;Monday;1;2024;14,133333333333333
80140e;AXB747  ;;OMDB;2024-01-29 12:42:37;2024-01-29 12:59:08;2024-01-29;12;Monday;1;2024;16,516666666666666
acf89f;DAL2637 ;KBNA;KATL;2024-01-29 12:12:45;2024-01-29 12:54:19;2024-01-29;12;Monday;1;2024;41,56666666666667
347403;OARYU3  ;;LEAX;2024-01-29 12:22:35;2024-01-29 12:37:46;2024-01-29;12;Monday;1;2024;15,183333333333334
495210;TAP1136 ;LPPT;LEMG;2024-01-29 12:01:08;2024-01-29 12:51:14;2024-01-29;12;Monday;1;2024;50,1
3c4d67;DLH064  ;EDDF;EDDG;2024-01-29 12:28:00;2024-01-29 12:59:55;2024-01-29;12;Monday;1;2024;31,916666666666668
3ccbd6;XRO1012 ;EDLV;EHBK;2024-01-29 12:21:46;2024-01-29 12:39:39;2024-01-29;12;Monday;1;2024;17,883333333333333
4b441d;HBZUR   ;;;2024-01-29 12:17:34;2024-01-29 12:33:48;2024-01-29;12;Monday;1;2024;16,233333333333334
4baac6;THY9CU  ;LTFM;;2024-01-29 12:16:54;2024-01-29 12:43:33;2024-01-29;12;Monday;1;2024;26,65
75808c;GAP2529 ;RPLL;;2024-01-29 12:27:37;2024-01-29 12:55:25;2024-01-29;12;Monday;1;2024;27,8
780693;CBJ5805 ;;;2024-01-29 12:22:31;2024-01-29 12:36:27;2024-01-29;12;Monday;1;2024;13,933333333333334
780cc0;CCA8573 ;;;2024-01-29 12:00:38;2024-01-29 12:30:55;2024-01-29;12;Monday;1;2024;30,28333333333333
a1fc18;FWK227  ;KOPF;;2024-01-29 12:20:39;2024-01-29 12:31:47;2024-01-29;12;Monday;1;2024;11,133333333333333
e4917d;AZU4292 ;SBKP;;2024-01-29 12:02:48;2024-01-29 12:53:21;2024-01-29;12;Monday;1;2024;50,55
478092;WIF7ML  ;;ENGM;2024-01-29 12:24:17;2024-01-29 12:58:46;2024-01-29;12;Monday;1;2024;34,483333333333334
510080;BRU983  ;UMMS;;2024-01-29 12:13:00;2024-01-29 12:33:56;2024-01-29;12;Monday;1;2024;20,933333333333334
4ca88f;RYR7TL  ;LEZL;GMTT;2024-01-29 12:34:14;2024-01-29 12:57:52;2024-01-29;12;Monday;1;2024;23,633333333333333
78056d;CSZ8295 ;ZGSZ;;2024-01-29 12:10:16;2024-01-29 12:24:26;2024-01-29;12;Monday;1;2024;14,166666666666666
781c78;CSZ9420 ;;ZGSZ;2024-01-29 12:01:08;2024-01-29 12:21:17;2024-01-29;12;Monday;1;2024;20,15
aa7607;N773V   ;KIPJ;6NC8;2024-01-29 12:36:50;2024-01-29 12:55:30;2024-01-29;12;Monday;1;2024;18,666666666666668
e8021b;LPE2103 ;SPJC;;2024-01-29 12:16:00;2024-01-29 12:31:50;2024-01-29;12;Monday;1;2024;15,833333333333334
440820;AUA6AH  ;LOWW;LOWG;2024-01-29 12:14:09;2024-01-29 12:37:29;2024-01-29;12;Monday;1;2024;23,33333333333333
3ff7ce;DMGCG   ;EDAN;EDAN;2024-01-29 12:13:00;2024-01-29 12:51:26;2024-01-29;12;Monday;1;2024;38,43333333333333
89906d;EVA185  ;;RCTP;2024-01-29 12:02:06;2024-01-29 12:33:54;2024-01-29;12;Monday;1;2024;31,8
a07341;AAL936  ;;KCLT;2024-01-29 12:22:00;2024-01-29 12:55:42;2024-01-29;12;Monday;1;2024;33,7
a3186e;N299RP  ;;PHJH;2024-01-29 12:05:51;2024-01-29 12:21:27;2024-01-29;12;Monday;1;2024;15,6
a9f424;SKW4992 ;KSWO;KDFW;2024-01-29 12:12:45;2024-01-29 12:48:58;2024-01-29;12;Monday;1;2024;36,21666666666667
accf03;N924WJ  ;XA65;KGKY;2024-01-29 12:36:14;2024-01-29 12:52:49;2024-01-29;12;Monday;1;2024;16,583333333333332
e49640;AZU4673 ;;SBBR;2024-01-29 12:10:20;2024-01-29 12:33:23;2024-01-29;12;Monday;1;2024;23,05
008dea;SFR265  ;;FAOR;2024-01-29 12:45:34;2024-01-29 12:58:26;2024-01-29;12;Monday;1;2024;12,866666666666667
39e40c;FHZAM   ;LFCL;LFCL;2024-01-29 12:03:55;2024-01-29 12:28:29;2024-01-29;12;Monday;1;2024;24,566666666666663
40788c;AUR2LG  ;EGJB;EGKK;2024-01-29 12:18:09;2024-01-29 12:55:53;2024-01-29;12;Monday;1;2024;37,73333333333333
80057b;AIC764  ;VIDP;;2024-01-29 12:01:31;2024-01-29 12:39:54;2024-01-29;12;Monday;1;2024;38,38333333333333
89914c;MDA396  ;;RCSS;2024-01-29 12:01:51;2024-01-29 12:16:59;2024-01-29;12;Monday;1;2024;15,133333333333333
7c7773;QFA1861 ;;YBBN;2024-01-29 12:02:32;2024-01-29 12:36:26;2024-01-29;12;Monday;1;2024;33,9
7c7cc3;HM3     ;YBDG;YMEN;2024-01-29 12:19:37;2024-01-29 12:48:58;2024-01-29;12;Monday;1;2024;29,35
a01f73;RPA4408 ;KGRR;KORD;2024-01-29 12:15:30;2024-01-29 12:45:59;2024-01-29;12;Monday;1;2024;30,48333333333333
a4757f;N387CB  ;KDBQ;KORD;2024-01-29 12:16:48;2024-01-29 12:54:11;2024-01-29;12;Monday;1;2024;37,38333333333333
3d45f4;DEYSY   ;EDXF;EDXF;2024-01-29 12:16:20;2024-01-29 12:54:43;2024-01-29;12;Monday;1;2024;38,38333333333333
a606e9;N488GB  ;KGRB;KDPA;2024-01-29 12:06:39;2024-01-29 12:35:23;2024-01-29;12;Monday;1;2024;28,73333333333333
abc232;JRE857  ;;32VA;2024-01-29 12:20:13;2024-01-29 12:41:59;2024-01-29;12;Monday;1;2024;21,766666666666666
3df2d6;GAM911A ;;EDXI;2024-01-29 12:01:09;2024-01-29 12:26:26;2024-01-29;12;Monday;1;2024;25,28333333333333
a0be20;EJA147  ;KTEB;KEWR;2024-01-29 12:31:22;2024-01-29 12:48:13;2024-01-29;12;Monday;1;2024;16,85
a0e31d;N1562F  ;KDTO;KGKY;2024-01-29 12:27:27;2024-01-29 12:40:45;2024-01-29;12;Monday;1;2024;13,3
a80d05;N618FT  ;KMLB;KMLB;2024-01-29 12:03:16;2024-01-29 12:50:29;2024-01-29;12;Monday;1;2024;47,21666666666667
ad6f52;N965GC  ;SC67;KDCM;2024-01-29 12:23:45;2024-01-29 12:51:36;2024-01-29;12;Monday;1;2024;27,85
e49956;GLO1772 ;SBBR;;2024-01-29 12:22:22;2024-01-29 12:47:25;2024-01-29;12;Monday;1;2024;25,05
4b4446;HBZWG   ;;LSMF;2024-01-29 12:44:13;2024-01-29 12:55:11;2024-01-29;12;Monday;1;2024;10,966666666666669
a4207f;JANET22 ;;KLAS;2024-01-29 12:36:00;2024-01-29 12:49:15;2024-01-29;12;Monday;1;2024;13,25
acdbee;AAL2272 ;KOKC;KDFW;2024-01-29 12:24:30;2024-01-29 12:54:56;2024-01-29;12;Monday;1;2024;30,433333333333334
398552;FHBKS   ;;LFBY;2024-01-29 12:29:38;2024-01-29 12:44:52;2024-01-29;12;Monday;1;2024;15,233333333333333
45ac52;SAS4518 ;ENGM;;2024-01-29 12:01:35;2024-01-29 12:25:57;2024-01-29;12;Monday;1;2024;24,366666666666667
502d0c;BTI31C  ;;EETN;2024-01-29 12:16:04;2024-01-29 12:48:20;2024-01-29;12;Monday;1;2024;32,266666666666666
4d24d2;SKU504  ;SAEZ;;2024-01-29 12:22:04;2024-01-29 12:51:29;2024-01-29;12;Monday;1;2024;29,416666666666668
88809a;HVN195  ;VVGL;;2024-01-29 12:09:53;2024-01-29 12:37:23;2024-01-29;12;Monday;1;2024;27,5
ae509e;GKA264  ;KHST;KHST;2024-01-29 12:21:09;2024-01-29 12:36:29;2024-01-29;12;Monday;1;2024;15,333333333333334
e49247;TAM3376 ;;;2024-01-29 12:00:15;2024-01-29 12:15:22;2024-01-29;12;Monday;1;2024;15,116666666666667
e49445;AZU4291 ;SBKP;;2024-01-29 12:21:48;2024-01-29 12:35:29;2024-01-29;12;Monday;1;2024;13,683333333333334
e49764;TAM3410 ;SBBR;;2024-01-29 12:34:30;2024-01-29 12:49:42;2024-01-29;12;Monday;1;2024;15,2
4baa85;THY7EF  ;LTFM;;2024-01-29 12:19:54;2024-01-29 12:50:47;2024-01-29;12;Monday;1;2024;30,883333333333333
4cac82;ITY408  ;LIML;EDDF;2024-01-29 12:03:51;2024-01-29 12:57:59;2024-01-29;12;Monday;1;2024;54,13333333333333
80146f;IGO356  ;VOBL;VOMM;2024-01-29 12:27:02;2024-01-29 12:56:07;2024-01-29;12;Monday;1;2024;29,08333333333333
8681b6;SKY598  ;;RJBE;2024-01-29 12:13:10;2024-01-29 12:44:43;2024-01-29;12;Monday;1;2024;31,55
88813e;VJC142  ;;;2024-01-29 12:05:33;2024-01-29 12:30:28;2024-01-29;12;Monday;1;2024;24,916666666666668
7c5356;UTY4079 ;;YBMC;2024-01-29 12:03:15;2024-01-29 12:24:20;2024-01-29;12;Monday;1;2024;21,08333333333333
a0a80e;SKW5957 ;KATW;KORD;2024-01-29 12:20:33;2024-01-29 12:59:45;2024-01-29;12;Monday;1;2024;39,2
a2c90d;ENY3544 ;KHOU;KDFW;2024-01-29 12:08:03;2024-01-29 12:53:49;2024-01-29;12;Monday;1;2024;45,766666666666666
478792;WIF3UF  ;ENBR;ENFL;2024-01-29 12:28:52;2024-01-29 12:54:20;2024-01-29;12;Monday;1;2024;25,466666666666665
750041;FFM1347 ;;WMSA;2024-01-29 12:10:03;2024-01-29 12:54:59;2024-01-29;12;Monday;1;2024;44,93333333333333
76d24b;TGW466  ;;WMKK;2024-01-29 12:00:11;2024-01-29 12:28:59;2024-01-29;12;Monday;1;2024;28,8
ab53e4;SKW3697 ;KAZO;KDTW;2024-01-29 12:30:22;2024-01-29 12:53:56;2024-01-29;12;Monday;1;2024;23,566666666666663
e49aa8;TAM3970 ;SBSP;;2024-01-29 12:00:30;2024-01-29 12:34:36;2024-01-29;12;Monday;1;2024;34,1
e8060e;JAP7730 ;;SPJC;2024-01-29 12:34:30;2024-01-29 12:59:29;2024-01-29;12;Monday;1;2024;24,98333333333333
0d0e05;AMX201  ;;MMMX;2024-01-29 12:48:40;2024-01-29 12:58:57;2024-01-29;12;Monday;1;2024;10,283333333333331
4aa4d2;SEIFR   ;ESML;EKRK;2024-01-29 12:07:08;2024-01-29 12:24:48;2024-01-29;12;Monday;1;2024;17,666666666666668
4cad95;SAS2027 ;;ESSA;2024-01-29 12:03:30;2024-01-29 12:52:29;2024-01-29;12;Monday;1;2024;48,98333333333333
7583b7;CEB973  ;RPLL;;2024-01-29 12:18:04;2024-01-29 12:49:18;2024-01-29;12;Monday;1;2024;31,23333333333333
a2c990;N279SW  ;KCLE;KCMH;2024-01-29 12:01:11;2024-01-29 12:22:26;2024-01-29;12;Monday;1;2024;21,25
c04a15;PAG4310 ;CYYZ;CYYB;2024-01-29 12:11:59;2024-01-29 12:59:58;2024-01-29;12;Monday;1;2024;47,98333333333333
3442cb;ANE97RF ;;LEMH;2024-01-29 12:23:20;2024-01-29 12:34:27;2024-01-29;12;Monday;1;2024;11,116666666666667
390d59;FGDKZ   ;LFPQ;LFPL;2024-01-29 12:40:15;2024-01-29 12:58:27;2024-01-29;12;Monday;1;2024;18,2
486363;PHHLC   ;EHLE;EHLE;2024-01-29 12:11:49;2024-01-29 12:54:50;2024-01-29;12;Monday;1;2024;43,016666666666666
3c65c2;DLH2CK  ;EDDF;EDDS;2024-01-29 12:05:38;2024-01-29 12:26:35;2024-01-29;12;Monday;1;2024;20,95
8963bb;FDB910  ;;OMDB;2024-01-29 12:08:38;2024-01-29 12:35:54;2024-01-29;12;Monday;1;2024;27,266666666666666
a9a75f;N721BC  ;;GA77;2024-01-29 12:19:13;2024-01-29 12:46:10;2024-01-29;12;Monday;1;2024;26,95
020140;MAC387  ;;LELH;2024-01-29 12:03:34;2024-01-29 12:36:59;2024-01-29;12;Monday;1;2024;33,416666666666664
152030;AFL1061 ;;;2024-01-29 12:42:32;2024-01-29 12:55:56;2024-01-29;12;Monday;1;2024;13,4
4598cb;OYFFK   ;EKRK;ESTA;2024-01-29 12:11:48;2024-01-29 12:45:09;2024-01-29;12;Monday;1;2024;33,35
3c65c3;DLH6RW  ;EDDF;EDDL;2024-01-29 12:12:00;2024-01-29 12:39:50;2024-01-29;12;Monday;1;2024;27,83333333333333
502d0b;BTI34V  ;;EYVI;2024-01-29 12:06:30;2024-01-29 12:34:53;2024-01-29;12;Monday;1;2024;28,383333333333333
a14fc0;N184CF  ;FL95;4FL3;2024-01-29 12:33:45;2024-01-29 12:53:28;2024-01-29;12;Monday;1;2024;19,716666666666665
3cce74;DCFMI   ;EDTX;LSZH;2024-01-29 12:26:19;2024-01-29 12:55:59;2024-01-29;12;Monday;1;2024;29,666666666666668
3ecbec;DKSEM   ;EDTP;EDTP;2024-01-29 12:05:17;2024-01-29 12:23:56;2024-01-29;12;Monday;1;2024;18,65
4c0176;ASL77M  ;LYBE;;2024-01-29 12:45:01;2024-01-29 12:59:57;2024-01-29;12;Monday;1;2024;14,933333333333334
a26006;NIT252  ;;FL36;2024-01-29 12:16:48;2024-01-29 12:44:56;2024-01-29;12;Monday;1;2024;28,133333333333333
aa75c6;SKW3053 ;;KDFW;2024-01-29 12:00:41;2024-01-29 12:44:22;2024-01-29;12;Monday;1;2024;43,68333333333333
e48fb6;GLO1236 ;;;2024-01-29 12:24:23;2024-01-29 12:41:26;2024-01-29;12;Monday;1;2024;17,05
30089e;ITEAS   ;LIAR;LIRU;2024-01-29 12:04:43;2024-01-29 12:41:51;2024-01-29;12;Monday;1;2024;37,13333333333333
502d59;BTI3P5  ;;EFHK;2024-01-29 12:12:47;2024-01-29 12:55:24;2024-01-29;12;Monday;1;2024;42,61666666666667
a0267e;ERH109  ;KHUM;;2024-01-29 12:26:07;2024-01-29 12:39:57;2024-01-29;12;Monday;1;2024;13,833333333333334
a40b95;N36ST   ;TA65;KRBD;2024-01-29 12:20:13;2024-01-29 12:57:52;2024-01-29;12;Monday;1;2024;37,65
a4df5a;AWI6053 ;;KORD;2024-01-29 12:01:31;2024-01-29 12:35:23;2024-01-29;12;Monday;1;2024;33,86666666666667
ad1142;DAL1392 ;;KATL;2024-01-29 12:03:52;2024-01-29 12:46:46;2024-01-29;12;Monday;1;2024;42,9
347502;ECOBE   ;LEMU;LEMU;2024-01-29 12:04:53;2024-01-29 12:34:40;2024-01-29;12;Monday;1;2024;29,78333333333333
4011af;MDI14   ;EGNV;EGNJ;2024-01-29 12:19:26;2024-01-29 12:44:28;2024-01-29;12;Monday;1;2024;25,03333333333333
43f6c5;2DIVT   ;EGTR;EGTR;2024-01-29 12:40:36;2024-01-29 12:58:29;2024-01-29;12;Monday;1;2024;17,883333333333333
479ee7;NOZ535  ;ENZV;ENGM;2024-01-29 12:28:17;2024-01-29 12:59:23;2024-01-29;12;Monday;1;2024;31,1
491470;ADM139  ;LPEV;LPEV;2024-01-29 12:13:56;2024-01-29 12:34:09;2024-01-29;12;Monday;1;2024;20,216666666666665
3c66a2;DLH6NT  ;EDDF;EDDW;2024-01-29 12:09:35;2024-01-29 12:48:39;2024-01-29;12;Monday;1;2024;39,06666666666667
4ca993;ITY1157 ;LIRF;;2024-01-29 12:30:38;2024-01-29 12:55:20;2024-01-29;12;Monday;1;2024;24,7
ac2576;N882CA  ;14MI;KIND;2024-01-29 12:13:29;2024-01-29 12:45:59;2024-01-29;12;Monday;1;2024;32,5
345107;VLG2MR  ;;LEBL;2024-01-29 12:27:30;2024-01-29 12:52:44;2024-01-29;12;Monday;1;2024;25,23333333333333
495213;TAP145W ;;LPPT;2024-01-29 12:12:12;2024-01-29 12:49:18;2024-01-29;12;Monday;1;2024;37,1
49d0c6;ABP711  ;LKPR;LKTB;2024-01-29 12:05:35;2024-01-29 12:30:50;2024-01-29;12;Monday;1;2024;25,25
3ff799;DMMOB   ;EDAZ;EDOD;2024-01-29 12:10:41;2024-01-29 12:32:58;2024-01-29;12;Monday;1;2024;22,28333333333333
a7b4ea;JIA5344 ;KGSP;KCLT;2024-01-29 12:27:33;2024-01-29 12:54:41;2024-01-29;12;Monday;1;2024;27,133333333333333
aaae77;N788CG  ;4NY8;KMMU;2024-01-29 12:03:59;2024-01-29 12:35:28;2024-01-29;12;Monday;1;2024;31,48333333333333
e071cb;ARG1898 ;SAEZ;;2024-01-29 12:05:10;2024-01-29 12:33:28;2024-01-29;12;Monday;1;2024;28,3
00ae88;LNK272M ;FAOR;;2024-01-29 12:46:30;2024-01-29 12:59:08;2024-01-29;12;Monday;1;2024;12,633333333333333
3994cf;RIV16   ;LFBA;LFBO;2024-01-29 12:18:08;2024-01-29 12:34:24;2024-01-29;12;Monday;1;2024;16,266666666666666
3e120a;CHX77   ;EDPA;ETOU;2024-01-29 12:00:03;2024-01-29 12:53:41;2024-01-29;12;Monday;1;2024;53,63333333333333
4c8085;CYF728  ;LCLK;;2024-01-29 12:30:40;2024-01-29 12:54:43;2024-01-29;12;Monday;1;2024;24,05
71bf06;KAL1233 ;RKSS;;2024-01-29 12:00:01;2024-01-29 12:34:07;2024-01-29;12;Monday;1;2024;34,1
a2200c;N236NX  ;KDAY;;2024-01-29 12:16:57;2024-01-29 12:45:11;2024-01-29;12;Monday;1;2024;28,23333333333333
